message_type,flight_id,hex_id,yyyymmdd,hhmmss,latitude,longitude,altitude,ground_speed,unknown1,unknown2
3,AAL1068 ,ACCE3F,20130713,234736,28.02658,-82.12227,35975,424,153,-384,,
4,AAL1068 ,ACCE3F,20130713,234736,28.02658,-82.12227,35975,429,153,64,,
3,SCX342  ,AB1628,20130713,234736,29.62296,-81.74232,28950,482,348,1216,2645,
4,AAL1068 ,ACCE3F,20130713,234737,28.02658,-82.12227,35975,429,153,64,,
4,428     ,A849AB,20130713,234737,29.48749,-81.16689,23650,480,0,1024,,
3,AAL1068 ,ACCE3F,20130713,234739,28.02249,-82.12000,35975,429,153,64,,
3,SCX342  ,AB1628,20130713,234739,29.62930,-81.74393,29000,482,348,1216,2645,
3,AAL1068 ,ACCE3F,20130713,234740,28.02054,-82.11889,35975,429,153,64,,
4,428     ,A849AB,20130713,234740,29.48749,-81.16689,23650,481,0,704,,
3,428     ,A849AB,20130713,234741,29.50355,-81.16710,23750,481,0,704,,
4,428     ,A849AB,20130713,234741,29.50355,-81.16710,23750,481,0,704,,
3,AAL1068 ,ACCE3F,20130713,234742,28.01681,-82.11682,35975,429,153,64,,
3,428     ,A849AB,20130713,234742,29.50589,-81.16710,23775,481,0,704,,
3,SCX342  ,AB1628,20130713,234743,29.63631,-81.74568,29075,482,348,1216,2645,
4,SCX342  ,AB1628,20130713,234743,29.63631,-81.74568,29075,483,348,1216,2645,
3,428     ,A849AB,20130713,234743,29.50835,-81.16715,23775,481,0,704,,
4,428     ,A849AB,20130713,234745,29.50835,-81.16715,23775,482,0,768,,
4,SCX342  ,AB1628,20130713,234748,29.63631,-81.74568,29075,483,348,1280,2645,
3,SCX342  ,AB1628,20130713,234750,29.65164,-81.74953,29200,483,348,1280,2645,
3,428     ,A849AB,20130713,234751,29.52706,-81.16737,23900,482,0,768,,
3,SCX342  ,AB1628,20130713,234752,29.65624,-81.75067,29250,483,348,1280,2645,
4,SCX342  ,AB1628,20130713,234752,29.65624,-81.75067,29250,484,348,1216,2645,
3,428     ,A849AB,20130713,234752,29.52934,-81.16742,23900,482,0,768,,
4,428     ,A849AB,20130713,234753,29.52934,-81.16742,23900,484,0,832,,
4,428     ,A849AB,20130713,234754,29.52934,-81.16742,23900,484,0,1088,,
1,428     ,A849AB,20130713,234754,29.52934,-81.16742,23900,484,0,1088,,
3,SCX342  ,AB1628,20130713,234755,29.66281,-81.75234,29300,484,348,1216,2645,
4,SCX342  ,AB1628,20130713,234755,29.66281,-81.75234,29300,484,348,1216,2645,
3,428     ,A849AB,20130713,234755,29.53632,-81.16748,23950,484,0,1088,,
3,AAL1068 ,ACCE3F,20130713,234756,27.99129,-82.10268,35975,429,153,64,,
